# Demand.ninja degree days (daily data 1980-2022)  -  demand_ninja_CN_HDD - Version 1.0
# License: https://creativecommons.org/licenses/by-nc/4.0/  -  Reference: https://doi.org/10.1038/s41560-023-01341-5
# Units: date in local timezone; other columns are the population-weighted heating degree days; column names signify country ISO2 code or GADM level1 code.  Calculated with global average model parameters

"date","CN","CN.AH","CN.BJ","CN.CQ","CN.FJ","CN.GD","CN.GS","CN.GX","CN.GZ","CN.HA","CN.HB","CN.HE","CN.HL","CN.HN","CN.HU","CN.JL","CN.JS","CN.JX","CN.LN","CN.NM","CN.NX","CN.QH","CN.SA","CN.SC","CN.SD","CN.SH","CN.SX","CN.TJ","CN.XJ","CN.XZ","CN.YN","CN.ZJ"
2002-08-11,0.067,0,0,0.003,0,0,0.496,0,0.035,0,0.001,0,0,0,0.002,0.001,0,0,0,0.001,0.027,4.015,0.001,0.408,0,0,0.018,0,0.06,4.312,0.117,0
2002-08-12,0.075,0,0,0.006,0,0,0.549,0,0.056,0,0,0,0,0,0.004,0.003,0,0,0,0.002,0.098,4.812,0.008,0.408,0,0,0.005,0,0.066,4.667,0.149,0
2002-08-13,0.07,0,0,0.012,0,0,0.403,0,0.064,0,0,0,0.001,0.001,0.009,0.003,0,0,0,0.006,0.141,3.83,0.015,0.398,0,0,0,0,0.082,4.785,0.18,0
2002-08-14,0.054,0,0,0.003,0,0,0.231,0,0.051,0,0,0,0,0,0.001,0.001,0,0,0,0.009,0.12,2.678,0.011,0.31,0,0,0,0,0.115,4.558,0.125,0
2002-08-15,0.044,0,0,0,0,0,0.193,0,0.035,0,0,0,0,0,0,0,0,0,0,0,0.031,2.213,0.002,0.25,0,0,0,0,0.162,4.179,0.061,0
2002-08-16,0.044,0,0,0,0,0,0.207,0,0.066,0,0,0,0.002,0,0,0,0,0,0,0.001,0.036,2.138,0.001,0.244,0,0,0,0,0.166,3.962,0.077,0
2002-08-17,0.051,0,0,0,0,0,0.248,0,0.052,0,0,0,0.032,0,0,0,0,0,0,0.003,0.034,2.296,0.006,0.299,0,0,0,0,0.142,4.042,0.13,0
2002-08-18,0.056,0,0,0.001,0,0,0.22,0,0.086,0,0,0,0.057,0,0,0.001,0,0,0,0.005,0.015,2.246,0.001,0.33,0,0,0.001,0,0.107,4.54,0.176,0
2002-08-19,0.054,0,0,0.002,0,0,0.186,0,0.073,0,0,0,0.062,0,0.002,0.004,0,0,0,0.003,0.009,2.055,0.001,0.336,0,0,0.001,0,0.091,5.14,0.145,0
2002-08-20,0.057,0,0,0.001,0,0,0.13,0,0.16,0,0,0,0.073,0,0,0.009,0,0,0,0.011,0.009,1.814,0.003,0.313,0,0,0.004,0,0.084,5.726,0.198,0
2002-08-21,0.05,0,0,0,0,0,0.086,0,0.032,0,0,0,0.096,0,0,0.006,0,0,0,0.035,0.001,1.814,0,0.276,0,0,0.001,0,0.078,6.497,0.109,0
2002-08-22,0.053,0,0,0,0,0,0.061,0,0.004,0,0,0,0.28,0,0,0.012,0,0,0,0.055,0,1.942,0,0.244,0,0,0,0,0.078,6.487,0.079,0
2002-08-23,0.049,0,0,0,0,0,0.061,0,0,0,0,0,0.291,0,0,0.01,0,0,0,0.022,0,2.211,0,0.206,0,0,0,0,0.072,6.266,0.041,0
2002-08-24,0.041,0,0,0,0,0,0.07,0,0,0,0,0,0.129,0,0,0.018,0,0,0,0.012,0,2.089,0,0.188,0,0,0,0,0.062,5.592,0.026,0
2002-08-25,0.036,0,0,0,0,0,0.084,0,0,0,0,0,0.013,0,0,0.004,0,0,0,0.004,0,2.14,0,0.189,0,0,0,0,0.056,5.083,0.022,0
2002-08-26,0.033,0,0,0,0,0,0.081,0,0,0,0,0,0.005,0,0,0,0,0,0,0.001,0,1.866,0,0.184,0,0,0,0,0.07,4.537,0.025,0
2002-08-27,0.03,0,0,0,0,0,0.061,0,0,0,0,0,0.006,0,0,0.004,0,0,0,0,0,1.589,0,0.152,0,0,0,0,0.105,4.369,0.016,0
2002-08-28,0.029,0,0,0,0,0,0.045,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,1.458,0,0.135,0,0,0,0,0.103,4.778,0.011,0
2002-08-29,0.033,0,0,0,0,0,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,1.591,0,0.17,0,0,0,0,0.095,5.5,0.017,0
2002-08-30,0.035,0,0,0,0,0,0.029,0,0,0,0,0,0.009,0,0,0,0,0,0,0.03,0,1.397,0,0.195,0,0,0,0,0.134,5.588,0.029,0
2002-08-31,0.036,0,0,0,0,0,0.024,0,0,0,0,0,0.015,0,0,0,0,0,0,0.031,0,1.307,0,0.171,0,0,0,0,0.27,5.382,0.032,0
2002-09-01,0.04,0,0,0,0,0,0.031,0,0,0,0,0,0.053,0,0,0.005,0,0,0,0.103,0,1.405,0,0.143,0,0,0,0,0.447,5.309,0.027,0
2002-09-02,0.051,0,0,0,0,0,0.115,0,0,0,0.003,0,0.103,0,0,0.002,0,0,0,0.328,0,2.069,0,0.132,0,0,0,0,0.463,5.531,0.026,0
2002-09-03,0.064,0,0.001,0,0,0,0.14,0,0,0,0.018,0,0.178,0,0,0.023,0,0,0.001,0.518,0,2.401,0,0.151,0,0,0.068,0,0.531,5.639,0.032,0
2002-09-04,0.104,0,0.052,0,0,0,0.254,0,0,0,0.224,0,0.249,0,0,0.086,0,0,0.026,0.845,0.019,2.575,0.007,0.164,0,0,0.425,0,0.66,6.169,0.039,0
2002-09-05,0.093,0,0.013,0,0,0,0.161,0,0,0,0.119,0.002,0.179,0,0,0.195,0,0,0.022,0.451,0.012,2.035,0.02,0.162,0,0,0.666,0,0.63,6.485,0.038,0
2002-09-06,0.07,0,0.007,0,0,0,0.176,0,0,0,0.088,0.001,0.062,0,0,0.131,0,0,0.008,0.255,0.002,1.743,0.006,0.147,0,0,0.347,0,0.516,6.803,0.037,0
2002-09-07,0.058,0,0.001,0,0,0,0.141,0,0,0,0.014,0,0.041,0,0,0.091,0,0,0.009,0.089,0.002,1.556,0,0.137,0,0,0.052,0,0.903,6.993,0.028,0
2002-09-08,0.064,0,0,0,0,0,0.221,0,0.001,0,0.005,0,0.061,0,0,0.059,0,0,0.004,0.053,0,1.801,0,0.176,0,0,0.002,0,1.091,7.178,0.029,0
2002-09-09,0.073,0,0,0.002,0,0,0.47,0,0.003,0,0.001,0,0.065,0,0.001,0.016,0,0,0.001,0.091,0,2.31,0.001,0.231,0,0,0,0,0.993,7.233,0.038,0
2002-09-10,0.089,0,0,0,0,0,0.767,0,0.002,0,0.01,0,0.22,0,0,0.029,0,0,0.001,0.419,0.012,3.217,0,0.251,0,0,0.003,0,0.723,7.049,0.043,0
2002-09-11,0.15,0,0.035,0,0,0,1.324,0,0.001,0,0.152,0,0.815,0,0,0.186,0,0,0.009,1.275,0.239,4.657,0.002,0.235,0,0,0.148,0,0.553,6.757,0.037,0
2002-09-12,0.245,0,0.069,0,0,0,2.486,0,0,0,0.278,0.002,1.17,0,0,0.343,0,0,0.046,1.702,2.234,5.993,0.175,0.215,0,0,1.129,0.003,0.409,6.538,0.032,0
2002-09-13,0.315,0,0.032,0,0,0,3.304,0,0,0,0.303,0.094,1.115,0,0.001,0.352,0,0,0.024,1.283,2.648,6.24,0.765,0.231,0.009,0,2.607,0.005,0.309,6.407,0.024,0
2002-09-14,0.309,0.001,0.006,0.009,0,0,3.063,0,0.001,0,0.175,0.205,0.662,0.001,0.03,0.255,0.001,0,0.013,0.704,1.851,6.194,1.558,0.34,0.042,0,2.492,0,0.239,6.601,0.026,0
2002-09-15,0.206,0.008,0.004,0.015,0,0,1.63,0,0.069,0,0.086,0.073,0.338,0.005,0.023,0.161,0.005,0,0.003,0.54,0.593,5.593,0.768,0.497,0.011,0,1.293,0,0.3,7.382,0.1,0
2002-09-16,0.144,0.001,0.004,0.009,0,0,0.885,0,0.085,0,0.061,0.008,0.181,0.003,0.01,0.118,0,0,0.002,0.31,0.173,5.491,0.119,0.528,0,0,0.427,0,0.818,7.774,0.122,0
2002-09-17,0.135,0,0.003,0.003,0,0,0.866,0,0.077,0,0.039,0.002,0.09,0.002,0.004,0.062,0,0,0.001,0.17,0.155,4.9,0.053,0.515,0,0,0.259,0,1.346,8.224,0.107,0
2002-09-18,0.187,0,0.001,0.001,0,0,1.959,0,0.035,0,0.07,0.001,0.175,0,0.001,0.036,0,0,0.001,1.309,0.732,6.65,0.06,0.437,0,0,0.167,0,1.624,8.404,0.085,0
2002-09-19,0.346,0,0.194,0,0,0,3.719,0,0.005,0,0.466,0.001,1.103,0,0,0.512,0,0,0.155,3.02,2.856,7.213,0.299,0.354,0,0,0.9,0.004,1.38,8.64,0.06,0
2002-09-20,0.434,0,0.175,0.002,0,0,4.175,0,0,0,0.559,0.017,2.401,0,0.002,1.091,0,0,0.236,3.123,2.968,8.215,0.687,0.34,0,0,1.394,0.049,1.021,8.444,0.041,0
2002-09-21,0.443,0,0.105,0.033,0,0,3.669,0,0.032,0,0.429,0.049,3.313,0,0.028,1.472,0,0,0.176,2.746,2.044,8.246,0.72,0.545,0.003,0,1.189,0.018,0.709,8.683,0.092,0
2002-09-22,0.419,0,0.026,0.077,0,0,3.171,0,0.441,0,0.277,0.022,2.789,0.005,0.045,1.263,0,0,0.087,1.912,1.343,8.508,0.501,0.937,0.001,0,0.992,0.001,0.537,9.079,0.557,0
2002-09-23,0.397,0,0.007,0.101,0,0,3.115,0.003,0.965,0,0.137,0.004,2.462,0.019,0.044,0.881,0,0,0.027,1.147,1.09,9.047,0.239,1.131,0,0,0.522,0,0.509,9.171,0.991,0.001
2002-09-24,0.328,0.002,0.003,0.05,0.005,0,2.28,0.005,0.959,0,0.076,0.001,1.915,0.02,0.019,0.685,0,0.007,0.009,0.697,0.654,8.222,0.106,0.981,0,0,0.325,0,0.616,9.323,1.015,0.005
2002-09-25,0.253,0.005,0.003,0.013,0.005,0,2,0.001,0.529,0,0.048,0,1.109,0.003,0.005,0.295,0,0.003,0.003,0.687,0.549,7.805,0.053,0.834,0,0,0.149,0,0.782,9.799,0.645,0.015
2002-09-26,0.239,0.002,0.006,0.03,0,0,2.151,0,0.149,0,0.101,0.001,0.861,0,0.01,0.14,0,0,0.002,1.426,0.729,7.478,0.15,0.735,0,0,0.312,0,0.682,9.554,0.273,0.003
2002-09-27,0.334,0.002,0.067,0.031,0.001,0,2.495,0,0.211,0,0.35,0.003,1.073,0.001,0.012,0.076,0,0.002,0.021,2.808,1.569,7.365,0.434,0.823,0,0,1.267,0.002,0.574,9.232,0.314,0.006
2002-09-28,0.368,0.001,0.119,0.016,0.001,0,2.238,0,0.242,0,0.472,0.015,0.851,0.003,0.009,0.088,0,0.002,0.082,2.982,1.749,7.086,0.623,0.807,0.006,0,2.107,0.044,0.525,8.86,0.446,0.005
2002-09-29,0.3,0,0.045,0.005,0,0,1.766,0.001,0.214,0,0.351,0.011,0.54,0.003,0.003,0.193,0,0.001,0.056,2.108,1.382,6.611,0.413,0.749,0.005,0,1.549,0.004,0.563,8.542,0.546,0
2002-09-30,0.24,0,0.018,0.005,0,0,1.601,0,0.206,0,0.224,0.004,0.375,0.001,0.003,0.271,0,0,0.036,1.472,0.933,6.654,0.217,0.714,0,0,0.906,0,0.556,8.435,0.377,0
2002-10-01,0.333,0,0.196,0.003,0,0,1.409,0,0.187,0,0.64,0.002,0.471,0,0.001,0.534,0,0,0.329,3.552,0.852,6.463,0.205,0.663,0.003,0,1.642,0.011,0.546,8.176,0.388,0
2002-10-02,0.533,0,0.568,0.001,0,0,1.244,0,0.1,0,0.951,0,3.078,0,0,3.2,0,0,1.629,5.066,0.58,6.98,0.126,0.595,0.007,0,1.386,0.105,0.685,8.208,0.236,0
2002-10-03,0.714,0,0.828,0.002,0,0,1.283,0,0.094,0,1.069,0,6.3,0,0.001,5.795,0,0,2.93,4.772,0.417,7.203,0.069,0.638,0.019,0,0.861,0.318,0.865,8.421,0.18,0
2002-10-04,0.72,0,0.624,0.002,0,0,1.908,0,0.157,0,0.96,0,7.051,0,0.001,4.893,0,0,2,5.019,1.064,8.035,0.198,0.686,0.011,0,1.287,0.315,0.761,8.947,0.2,0
2002-10-05,0.863,0,1.397,0.012,0,0,2.976,0,0.318,0,1.468,0.008,6.378,0.001,0.006,3.459,0,0,1.354,7.132,3.392,9.341,0.705,0.843,0.024,0,3.293,0.465,0.622,10.22,0.374,0
2002-10-06,1.125,0.003,1.613,0.027,0.002,0,3.779,0,0.23,0,1.809,0.104,7.425,0.002,0.021,4.939,0.003,0,2.506,8.416,5.382,9.318,1.585,0.79,0.199,0,5.19,0.681,0.504,10.976,0.471,0.002
2002-10-07,1.273,0.047,1.978,0.03,0.038,0,2.872,0.001,0.176,0,2.123,0.177,8.851,0.009,0.035,7.389,0.042,0.009,3.898,8.231,3.95,8.136,1.357,0.675,0.591,0,4.945,0.941,0.554,11.396,0.46,0.039
2002-10-08,1.172,0.106,2.371,0.03,0.143,0.005,2.012,0.003,0.139,0,1.887,0.194,8.807,0.025,0.043,7.393,0.088,0.083,3.629,6.674,1.933,7.559,0.896,0.622,0.575,0.001,3.545,1.068,0.914,12.084,0.438,0.141
2002-10-09,0.94,0.086,1.657,0.038,0.131,0.008,2.188,0.006,0.159,0,1.231,0.081,7.945,0.042,0.044,6.358,0.055,0.124,2.467,5.057,1.392,7.364,0.649,0.647,0.259,0,2.155,0.593,1.396,12.742,0.402,0.123
2002-10-10,0.761,0.036,1.628,0.049,0.045,0.003,2.653,0.006,0.171,0,0.972,0.034,6.355,0.029,0.031,4.068,0.019,0.046,1.369,4.002,1.734,8.19,0.459,0.771,0.106,0,1.651,0.429,1.676,13.574,0.358,0.064
2002-10-11,0.596,0.005,0.846,0.048,0.001,0,2.697,0.003,0.122,0,0.668,0.01,4.871,0.01,0.026,2.446,0,0.003,0.507,3.994,1.761,8.673,0.316,0.848,0.022,0,1.083,0.143,1.77,13.268,0.361,0.006
2002-10-12,0.718,0,1.01,0.031,0,0,3.264,0,0.227,0,0.968,0.006,5.311,0.001,0.015,2.277,0.001,0,0.595,6.525,2.225,9.576,0.452,0.858,0.003,0,1.904,0.121,1.673,13.489,0.436,0
2002-10-13,0.977,0,1.947,0.02,0,0,3.192,0,0.183,0,1.315,0.021,8.27,0.001,0.012,5.195,0.001,0,2.093,7.18,2.254,9.519,0.86,0.862,0.018,0,2.346,0.471,1.428,13.499,0.432,0
2002-10-14,1.175,0,1.339,0.009,0,0,2.504,0,0.105,0,1.326,0.008,11.092,0,0.005,7.858,0.001,0,4.399,8.278,1.626,8.995,0.583,0.787,0.023,0,2.545,0.364,2.247,13.403,0.39,0
2002-10-15,1.311,0,2.301,0.005,0,0,1.823,0,0.076,0,1.671,0.007,11.997,0,0.003,9.713,0.001,0,6.418,7.391,0.914,8.08,0.313,0.725,0.105,0,1.611,1.067,3.751,13.146,0.576,0
2002-10-16,1.009,0,1.276,0.005,0,0,1.405,0,0.043,0,0.929,0.001,10.566,0,0.005,7.619,0,0,3.576,5.395,0.457,7.229,0.106,0.658,0.013,0,0.704,0.548,5.526,12.38,0.52,0
2002-10-17,1.054,0,0.851,0.003,0,0,2.297,0,0.02,0,0.804,0.001,10.839,0,0.002,8.41,0,0,3.217,7.184,1.149,7.747,0.091,0.591,0.003,0,0.525,0.14,6.458,11.873,0.307,0
2002-10-18,1.752,0.001,5.058,0.004,0,0,5.996,0,0.017,0,3.479,0.126,12.212,0,0.004,10.184,0.003,0,5.498,10.099,5.534,9.78,1.149,0.679,0.121,0,3.487,3.007,6.884,12.504,0.281,0
2002-10-19,2.826,0.211,6.344,0.144,0.001,0,8.335,0,0.021,0,6.21,3.423,14.021,0.022,0.579,12.279,0.1,0.006,7.863,11.87,7.147,11.185,4.827,0.959,1.718,0,8.141,4.624,7.085,13.3,0.312,0.004
2002-10-20,3.522,1.176,8.45,0.751,0.013,0,8.978,0.004,0.457,0,7.353,4.502,14.557,0.785,2.104,13.021,0.475,0.147,9.041,13.182,8.068,11.862,6.055,1.313,3.255,0,9.339,6.191,7.387,13.756,0.454,0.042
2002-10-21,4.315,1.926,8.699,1.547,0.037,0.006,10.528,0.094,1.675,0,8.414,5.36,15.55,1.721,2.739,14.349,1.081,0.434,10.67,15.099,11.656,13.63,7.826,1.732,5.023,0.025,11.69,7.082,7.436,14.001,0.611,0.161
2002-10-22,4.9,2.99,8.627,2.552,0.172,0.031,11.992,0.318,3.287,0,8.436,5.704,16.082,2.859,3.595,15.094,2.037,1.057,11.628,15.313,12.881,16.182,8.726,2.506,5.947,0.232,12.073,7.17,6.953,14.547,0.828,0.739
2002-10-23,4.595,2.707,8.61,2.357,0.332,0.093,10.897,0.595,3.459,0,7.741,3.733,16.169,2.74,2.86,14.595,2.343,1.472,11.071,15.262,11.632,16.443,6.975,2.763,4.854,0.729,11.039,7.456,6.045,15.19,1.374,1.442
2002-10-24,4.032,1.831,7.97,1.595,0.244,0.068,9.731,0.312,2.23,0,7.713,2.445,16.353,1.799,1.939,14.489,1.662,1.31,11.166,15.483,9.889,15.482,5.267,2.404,3.824,0.675,9.899,6.733,4.82,14.812,1.226,1.219
2002-10-25,4.274,1.482,9.936,1.463,0.076,0.013,9.39,0.066,1.921,0,9.34,3.68,16.411,0.849,1.225,14.981,1.308,0.605,12.249,15.879,10.196,14.474,5.155,2.19,6.425,0.124,10.541,7.813,4.583,14.39,1.167,0.517
2002-10-26,4.509,2.423,10.9,1.171,0.06,0.019,8.093,0.117,2.437,0,9.666,3.716,16.911,0.818,1.067,15.813,2.49,0.758,13.471,16.264,9.094,13.294,4.59,1.835,7.094,0.536,10.26,8.752,4.539,13.892,1.294,0.823
2002-10-27,4.729,2.221,12.144,0.967,0.114,0.021,7.515,0.145,2.023,0,11.262,4.296,17.232,0.546,0.809,16.787,2.844,0.536,14.254,16.535,8.464,12.936,3.785,1.663,7.778,0.836,10.272,10.449,4.743,14.177,0.987,1.259
2002-10-28,4.992,2.678,12.487,1.072,0.169,0.011,7.681,0.054,1.539,0,11.777,6.377,16.658,0.685,1.703,16.425,2.771,0.635,14.059,16.158,7.819,13.199,4.862,1.727,8.126,0.569,11.202,11.086,4.823,14.988,0.825,1.128
2002-10-29,4.784,2.374,11.325,1.506,0.168,0.015,8.525,0.162,2.376,0,10.396,5.696,16.538,2.066,2.724,15.637,2.233,0.985,12.368,15.1,7.263,14.161,5.256,1.849,7.122,0.472,10.064,9.961,5.229,15.14,0.8,1.083
2002-10-30,4.31,2.25,9.941,1.375,0.082,0.031,8.709,0.286,2.199,0,9.212,4.324,15.931,2.252,2.057,14.668,2.089,0.715,10.94,15.159,8.099,14.558,5.272,1.936,5.358,0.312,9.108,8.791,5.572,15.394,0.82,0.606
2002-10-31,4.415,1.783,9.994,1.667,0.037,0.025,9.561,0.241,2.281,0,9.227,4.542,16.235,2.095,2.246,14.83,1.551,0.462,10.961,16.618,10.483,15.044,6.111,2.091,5.742,0.13,9.859,8.839,6.035,15.327,0.931,0.304
2002-11-01,5.101,2.332,11.19,1.912,0.08,0.028,11.564,0.258,2.75,0,10.213,5.042,17.186,2.082,2.477,16.098,2.28,0.561,12.513,17.765,13.137,15.979,8.086,2.72,7.263,0.378,12.069,9.889,6.498,15.355,1.151,0.644
2002-11-02,5.711,3.885,11.167,2.256,0.272,0.054,11.979,0.353,3.36,0,10.103,5.717,18.86,2.144,2.693,16.87,3.967,1.235,13.287,18.389,13.261,16.857,8.637,3.357,8.062,1.587,13.085,9.693,6.579,15.608,1.72,1.759
2002-11-03,6.243,5.014,11.288,2.201,0.868,0.152,11.047,0.519,4.042,0,10.25,5.671,20.681,2.128,2.719,18.538,5.75,2.146,14.557,18.281,12.163,16.697,8.245,3.436,8.75,3.09,13.169,10.132,6.574,16.349,3.398,2.998
2002-11-04,5.864,4.448,10.645,1.766,1.517,0.387,9.508,0.66,3.487,0,9.607,4.366,20.53,2.088,2.443,19.574,5.438,2.679,14.884,17.032,10.068,15.874,6.364,3.03,7.375,3.354,10.949,9.509,5.937,16.887,4.313,3.477
2002-11-05,5.001,2.97,10.472,1.277,1.433,0.346,8.534,0.434,2.468,0.001,9.162,2.839,19.975,1.429,1.883,19.039,3.839,1.998,14.182,15.568,9.027,15.383,4.808,2.584,5.664,2.109,8.622,8.104,6.384,17.201,3.388,2.686
2002-11-06,4.068,1.795,8.586,1.094,0.627,0.104,8.414,0.144,1.751,0,7.769,2.297,18.874,0.658,1.111,16.957,2.303,1.049,12.199,15.018,9.04,15.134,3.879,2.218,4.281,0.677,7.568,6.189,6.58,16.782,2.284,1.259
2002-11-07,4.05,1.718,9.441,0.595,0.139,0.025,8.274,0.049,1.195,0,8.455,2.606,18.839,0.231,0.648,15.938,1.94,0.344,12.15,16.319,9.454,14.643,4.552,1.708,5.134,0.135,9.702,7.363,6.495,16.246,1.62,0.294
2002-11-08,4.972,3.478,10.548,0.381,0.107,0.021,8.257,0.04,0.991,0,10.133,4.519,20.336,0.319,1.069,17.884,3.948,0.457,13.991,17.671,9.862,13.817,5.454,1.528,7.872,0.965,11.221,9.303,6.471,16.343,1.481,0.975
2002-11-09,5.54,5.068,10.541,0.6,0.421,0.025,7.851,0.059,0.937,0,10.126,6.74,21.849,0.57,2.325,18.792,5.305,0.884,13.491,16.885,8.984,13.331,6.227,1.524,8.367,2.368,10.917,10.356,7.476,16.519,1.345,2.421
2002-11-10,4.595,3.056,9.176,0.427,0.547,0.023,8.392,0.042,0.756,0,8.365,4.307,20.795,0.279,1.436,17.09,3.359,0.599,11.567,15.508,9.548,13.552,4.946,1.356,6.72,1.352,8.948,9.316,8.618,16.399,1.101,1.821
2002-11-11,4.033,1.578,9.515,0.391,0.16,0.001,8.677,0.005,0.42,0,7.777,2.686,20.105,0.037,0.733,15.63,1.99,0.088,11.026,16.377,9.954,13.886,4.956,1.221,5.613,0.483,9.307,8.332,9.165,15.928,0.836,0.484
2002-11-12,4.381,1.172,11.392,0.35,0.01,0,8.84,0,0.159,0,9.473,2.803,21.535,0.033,0.591,17.743,1.643,0.003,12.842,18.303,10.447,13.693,5.411,1.349,6.347,0.167,10.367,9.673,9.258,15.608,0.727,0.104
2002-11-13,5.162,2.059,12.752,0.626,0.013,0,9.14,0,0.095,0,11.537,4.42,23.607,0.324,1.559,20.301,2.361,0.029,14.817,20.099,10.788,13.763,6.678,1.462,7.822,0.453,11.305,11.174,8.776,15.757,0.642,0.226
2002-11-14,5.848,2.87,13.203,1.626,0.008,0,11.014,0,0.376,0,11.783,5.842,25.298,1.07,2.77,22.297,3.065,0.156,16.011,20.848,11.304,15.686,8.237,2.637,8.701,0.604,12.086,11.732,8.182,16.8,0.702,0.28
2002-11-15,6.401,4.296,12.517,3.325,0.07,0.004,10.859,0.05,2.231,0,11.696,5.934,26.367,2.914,3.839,23.437,4.305,1.066,16.885,20.591,11.295,16.934,7.299,3.575,8.839,1.859,11.3,11.372,7.972,18.062,1.255,1.596
2002-11-16,6.599,4.18,14.181,3.287,0.471,0.053,10.843,0.267,3.162,0,12.851,5.254,25.775,3.006,3.43,23.322,4.273,1.876,17.405,21.57,12.123,17.539,6.926,3.808,8.107,2.089,11.861,12.557,9.182,18.548,1.797,2.612
2002-11-17,7.551,5.651,15.618,2.64,0.815,0.181,11.308,0.553,3.137,0,14.985,7.839,25.564,2.718,4.005,23.521,5.656,2.349,18.938,22.937,12.563,17.37,8.315,3.733,10.732,2.853,14.212,14.271,10.266,18.409,2.261,2.897
2002-11-18,8.591,7.894,16.646,2.983,1.405,0.252,12.56,0.613,3.374,0,16.176,11.031,24.986,3.565,6.001,23.279,7.754,2.967,19.118,22.494,12.782,17.652,10.732,3.599,12.343,4.576,15.859,15.338,11.567,17.96,2.147,4.271
2002-11-19,8.599,7.135,15.61,4.566,1.148,0.175,14.258,0.776,3.918,0,15.326,11.942,24.986,4.67,7.41,22.548,6.562,2.719,17.357,22.152,13.93,19.292,12.569,4.591,12.043,3.49,15.581,14.328,11.866,18.071,2.25,3.457
2002-11-20,8.45,6.901,14.662,6.168,0.594,0.129,14.488,1.107,5.867,0,14.072,9.847,26.612,6.974,8.386,23.728,5.271,2.98,17.866,22.477,13.763,20.274,11.679,6.088,10.501,2.132,14.527,13.163,11.469,19.119,2.954,2.187
2002-11-21,8.404,6.537,15.07,5.882,0.606,0.265,13.278,1.987,6.618,0,13.738,8.998,28.107,6.927,7.268,25.155,4.991,4.003,18.946,21.808,12.998,20.078,10.277,6.036,10.096,2.24,13.845,12.781,11.081,20.046,3.864,2.36
2002-11-22,7.865,5.81,14.841,5.521,0.649,0.281,13.175,1.567,5.738,0,13.286,8.066,27.076,6.023,6.289,23.294,4.869,3.689,16.491,20.241,12.867,19.206,9.456,6.226,9.097,2.206,12.934,13.154,11.973,19.242,3.34,2.537
2002-11-23,7.543,5.299,13.211,5.254,0.578,0.235,14.412,1.116,5.375,0,12.71,8.201,25.283,5.037,5.778,22.083,4.736,3.047,16.082,20.137,14.253,19.798,10.115,5.665,8.469,2.27,13.383,12.426,13.015,18.21,2.732,2.479
2002-11-24,7.763,5.423,13.204,4.735,0.815,0.345,14.857,1.341,6.027,0,12.453,7.788,25.064,5.227,5.566,22.3,5.291,3.274,17.212,20.739,14.8,20.724,10.315,5.693,8.676,3.217,14.149,12.068,13.401,16.885,3.573,3.235
2002-11-25,8.283,6.059,13.408,4.795,1.594,0.637,14.649,1.896,6.668,0,12.918,7.888,25.183,5.039,5.233,22.557,6.363,4.022,17.269,22.132,15.1,20.772,10.64,6.169,9.527,4.283,15.639,12.397,13.257,16.508,5.351,4.432
2002-11-26,9.069,7.799,14.749,4.534,2.364,0.89,13.831,2.209,6.687,0.001,14.188,9.299,26.188,4.247,5.476,22.914,8.33,4.38,18.923,22.708,14.099,20.526,10.421,6.359,11.666,6.01,15.738,13.624,13.013,17.191,6.334,5.672
2002-11-27,8.798,7.367,15.182,4.503,2.44,0.804,12.83,2.242,6.229,0,13.822,8.611,26.967,3.428,5.029,23.997,8.638,3.636,19.165,21.922,13.491,19.609,9.381,5.897,11.314,6.317,14.208,13.016,13.604,17.775,5.539,5.894
2002-11-28,7.772,5.342,13.963,3.886,2.378,0.668,13.012,1.484,4.546,0,12.9,7.208,26.812,2.461,4.144,23.158,6.687,2.826,16.872,21.048,13.21,18.933,8.817,5.36,9.656,4.675,12.723,12.168,14.143,17.673,3.62,4.908
2002-11-29,7.237,4.404,13.59,4.082,1.142,0.169,13.511,0.653,4.397,0,12.433,6.895,26.876,2.023,4.32,23.194,5.216,1.738,16.742,21.123,13.247,18.834,8.946,4.946,9.313,2.79,12.411,11.72,14.615,17.168,2.865,2.896
2002-11-30,6.983,4.763,13.156,3.85,0.774,0.106,13.124,0.508,4.536,0,11.793,6.535,26.107,2.763,4.571,22,4.356,1.737,15.54,20.774,12.906,18.457,8.512,4.711,8.881,2.423,12.33,11.589,14.66,16.952,2.853,2.728
2002-12-01,6.773,4.388,13.168,3.992,0.637,0.102,12.906,0.527,4.459,0,11.612,6.579,25.434,2.482,4.252,20.718,4.428,1.504,14.745,20.213,12.636,18.281,8.362,4.678,8.906,2.194,11.826,11.26,14.075,17.691,2.384,2.323
2002-12-02,6.501,3.767,13.01,4.005,0.426,0.018,12.892,0.199,3.788,0,12.011,6.839,23.947,2.618,4.44,19.171,3.459,1.015,13.817,19.431,12.195,18.376,9.412,4.577,7.979,1.832,11.738,11.12,14.438,19.154,2.145,2.066
2002-12-03,6.106,3.809,13.14,3.778,0.258,0.012,12.829,0.204,2.956,0,11.72,6.871,20.983,2.441,4.656,15.804,2.799,0.991,11.728,17.996,12.257,17.714,9.418,4.88,7.006,1.346,11.328,11.046,16.51,18.978,2.223,1.233
