# Demand.ninja degree days (daily data 1980-2022)  -  demand_ninja_CN_BAIT - Version 1.0
# License: https://creativecommons.org/licenses/by-nc/4.0/  -  Reference: https://doi.org/10.1038/s41560-023-01341-5
# Units: date in local timezone; other columns are the population-weighted building adjusted internal temperature in degrees centigrade; column names signify country ISO2 code or GADM level1 code.  Calculated with global average model parameters

"date","CN","CN.AH","CN.BJ","CN.CQ","CN.FJ","CN.GD","CN.GS","CN.GX","CN.GZ","CN.HA","CN.HB","CN.HE","CN.HL","CN.HN","CN.HU","CN.JL","CN.JS","CN.JX","CN.LN","CN.NM","CN.NX","CN.QH","CN.SA","CN.SC","CN.SD","CN.SH","CN.SX","CN.TJ","CN.XJ","CN.XZ","CN.YN","CN.ZJ"
2005-05-12,20.724,22.694,16.821,21.22,23.496,27.259,15.938,27.949,22.725,28.841,18.054,23.154,11.2,23.579,22.127,10.765,20.82,24.05,11.876,14.373,19.53,8.922,20.184,20.605,18.369,19.873,18.845,16.567,18.792,3.719,21.654,21.088
2005-05-13,20.471,20.879,16.75,22.249,23.513,27.028,16.259,28.058,23.195,29.186,17.2,21.545,10.956,25.236,22.69,12.758,19.259,25.252,13.384,15.76,20.063,8.623,19.23,21.455,17.655,18.087,18.027,15.167,17.463,3.155,21.526,19.652
2005-05-14,20.669,20.071,17.929,22.863,24.623,27.176,15.758,28.142,23.34,28.974,19.157,21.098,10.898,24.345,22.138,13.2,18.504,24.886,14.994,16.4,19.209,8.831,18.895,22.243,19.246,17.285,18.446,17.223,15.546,2.992,21.518,19.784
2005-05-15,20.781,21.145,19.42,23.046,24.061,27.2,14.058,27.643,24.079,29.043,19.409,20.46,11.284,24.236,22.052,14.137,20.026,24.511,15.654,15.32,17.527,7.985,18.065,22.08,19.576,19.077,16.918,19.214,14.164,2.471,21.731,20.41
2005-05-16,21.133,23.053,19.638,23.627,24.517,27.157,11.374,27.916,24.765,28.725,18.785,21.245,12.025,26.075,23.961,14.498,21.558,25.441,15.628,14.354,13.42,5.926,16.408,22.036,19.244,20.278,15.603,18.882,13.659,3.103,22.217,21.949
2005-05-17,20.762,23.208,16.468,22.305,25.386,27.021,11.578,28.088,22.887,28.208,16.388,20.923,12.311,25.147,23.31,13.143,22.977,25.737,13.198,13.103,13.146,6.048,16.869,21.132,18.008,22.711,14.66,16.204,13.79,3.483,22.357,24.242
2005-05-18,20.02,20.522,18.435,20.19,24.691,27.096,11.422,27.441,21.045,28.271,18.678,19.97,11.673,22.403,20.902,12.191,20.362,22.757,14.716,13.383,13.126,4.743,17.05,19.733,18.522,20,16.102,18.341,14.817,3.856,22.387,21.382
2005-05-19,20.082,20.431,19.69,19.852,22.475,26.57,12.657,27.057,20.079,28.227,18.962,20.538,13.667,20.885,20.385,13.902,20.916,21.848,15.612,13.872,13.498,5.943,17.477,19.685,20.161,19.628,16.347,19.161,16.242,3.884,22.282,19.536
2005-05-20,20.238,20.529,20.455,19.931,22.035,26.012,12.435,26.051,20.464,28.299,20.085,20.235,13.473,20.908,20.311,14.9,21.35,22.308,16.986,14.27,14.116,5.775,16.917,20.024,21.182,20.234,16.24,19.516,16.753,3.514,22.339,19.023
2005-05-21,20.57,20.611,19.075,20.816,22.931,26.56,14.233,26.279,21.354,28.584,19.837,21.453,13.838,22.014,20.079,15.284,20.629,23.174,15.519,14.412,15.823,6.868,18.755,20.713,20.699,19.948,16.792,19.636,17.185,3.759,22.304,19.986
2005-05-22,21.1,22.258,19.658,20.054,24.695,27.15,13.1,25.93,21.287,28.902,20.67,22.049,13.786,22.22,21.099,14.784,22.412,23.297,15.113,13.583,15.551,6.175,18.761,20.477,21.123,22.162,17.414,20.247,17.727,4.902,21.916,22.383
2005-05-23,21.008,22.294,21.061,19.523,24.233,26.907,13.965,25.382,20.513,28.199,21.049,22.615,14.264,21.567,20.726,13.659,22.031,22.472,14.877,14.278,16.539,6.962,19.412,20.167,22.123,20.44,18.515,21.008,17.929,5.791,22.056,20.107
2005-05-24,21.132,21.803,20.432,19.833,22.807,26.796,15.239,25.759,20.038,28.658,21.62,22.647,15.844,21.848,21.606,15.065,21.813,21.625,15.973,16.176,18.248,8.511,19.56,20.083,22.837,19.532,19.423,20.042,18.325,6.448,22.346,18.217
2005-05-25,21.432,21.734,20.967,20.222,21.938,26.87,15.457,26.214,20.352,28.957,22.23,22.897,17.109,22.805,21.871,15.569,21.848,22.319,16.453,16.61,19.248,8.319,19.774,20.356,23.02,19.668,19.688,21.039,18.128,6.82,22.6,18.406
2005-05-26,21.584,22.3,20.737,20.599,21.841,25.892,16.992,26.645,21.689,28.283,21.709,23.195,15.49,23.084,22.407,15.815,21.891,23.271,17.807,16.63,20.137,10.118,19.887,21.456,22.437,20.072,18.867,20.7,18.148,7.34,23.035,19.417
2005-05-27,21.898,23.332,19.841,22.471,23.137,26.28,17.842,26.437,21.362,27.908,20.754,24.019,15.069,23.616,23.776,16.725,21.773,23.403,17.814,16.826,21.081,11.239,21.504,22.359,21.827,19.746,19.217,20.687,17.501,7.574,23.729,19.848
2005-05-28,22.389,23.49,21.548,22.422,22.759,26.568,17.494,26.445,21.966,27.764,22.096,24.136,16.785,23.983,23.629,18.518,22.147,23.88,18.969,18.682,20.361,11.958,22.092,22.565,22.066,20.55,19.967,21.555,17.688,7.829,23.877,20.835
2005-05-29,22.483,23.952,19.606,22.261,23.008,25.967,17.931,26.613,21.922,27.31,21.408,24.194,17.921,24.591,24.313,19.284,22.98,24.557,18.819,18.193,19.886,12.314,21.901,22.318,22.462,21.512,18.63,22.148,18.589,8.394,23.332,21.45
2005-05-30,23.219,24.442,22.926,22.537,22.882,26.101,18.843,26.451,22.452,27.481,24.196,24.86,17.922,25.335,24.428,19.664,23.444,25.272,19.707,19.502,21.04,13.24,22.353,22.84,23.875,21.837,20.297,24.937,20.326,9.023,22.841,21.732
2005-05-31,23.565,25.734,23.765,23.655,23.124,26.418,17.156,26.826,23.703,27.993,24.449,25.238,18.135,25.171,24.847,19.609,25.372,24.974,18.696,18.506,19.838,12.078,20.187,22.967,24.033,24.001,19.997,25.054,21.34,9.512,23.491,23.301
2005-06-01,23.775,26.244,22.295,24.211,24.876,27.209,18.072,27.164,22.181,28.463,23.587,26.809,18.271,24.329,25.31,18.188,25.945,24.793,17.593,17.255,20.046,12.232,21.7,23.386,25.119,23.325,20.009,23.098,22.281,9.056,23.046,23.405
2005-06-02,24.181,26.895,23.255,24.931,25.105,27.308,18.386,26.639,22.367,28.664,24.035,27.44,16.99,25.326,26.198,16.555,26.95,25.297,16.787,17.403,21.626,11.844,23.37,23.866,24.928,25.29,21.723,23.319,21.471,8.452,22.492,25.24
2005-06-03,24.544,27.301,24.052,24.398,26.069,27.407,18.519,27.204,23.056,28.517,24.582,28.148,17.295,26.216,26.979,16.213,26.62,26.109,17.127,19.004,22.376,12.476,23.98,23.464,25.029,24.691,23.696,23.487,20.652,7.865,23.28,25.365
2005-06-04,24.483,27.393,23.731,23.543,24.669,27.025,16.626,27.271,23.332,28.6,24.846,28.492,19.524,26.729,26.987,18.656,25.803,26.288,19.555,20.699,20.129,10.112,22.737,22.662,24.884,24.141,23.59,23.536,20.138,7.284,23.477,24.146
2005-06-05,23.501,26.239,21.498,22.581,23.212,26.034,15.224,26.918,22.897,28.289,22.726,26.519,21.894,25.919,26.77,21.352,24.484,25.894,20.399,19.251,18.596,9.841,19.396,21.715,23.809,22.564,19.406,22.539,21.113,6.935,23.34,22.989
2005-06-06,22.689,24.107,21.122,22.104,22.68,25.609,16.773,26.096,21.256,27.698,22.782,24.557,19.482,24.139,23.714,19.143,23.015,25.18,19.522,18.771,20.173,11.245,19.315,22.186,23.669,22.011,19.499,22.279,22.266,7.121,22.613,22.207
2005-06-07,22.835,23.499,22.681,23.353,22.899,24.928,18.365,25.237,21.422,27.572,24.013,24.866,19.239,23.108,22.662,19.598,23.098,23.826,19.452,18.486,21.705,12.8,21.477,22.968,24.072,22.483,20.852,24.595,21.856,7.761,22.368,22.455
2005-06-08,23.293,25.468,20.847,23.992,23.331,24.997,17.379,25.006,22.351,27.052,23.519,25.405,18.216,24.585,24.389,18.586,25.262,24.333,18.694,18.426,19.482,11.007,21.562,23.594,24.835,23.791,20.708,23.36,22.128,8.478,23.173,23.717
2005-06-09,23.216,25.536,20.569,23.992,23.831,25.459,17.661,25.714,23.347,27.278,21.676,23.439,19.348,25.986,25.235,18.925,25.5,25.617,18.471,19.446,20.56,11.054,20.655,23.406,22.218,24.884,19.721,21.4,22.843,8.982,23.602,24.899
2005-06-10,23.785,24.953,23.221,23.333,25.945,27.48,18.401,27.104,22.383,27.042,23.442,24.243,18.698,25.196,24.719,19.386,24.239,26.676,19.356,19.795,21.831,11.295,21.491,23.729,23.608,23.804,21.062,23.124,23.994,9.524,22.795,25.541
2005-06-11,24.4,25.069,25.439,23.945,26.93,27.908,20.033,27.221,21.85,27.684,25.662,25.893,18.336,24.359,25.06,17.822,24.95,26.22,19.772,20.52,23.496,12.865,23.193,24.103,25.936,23.283,23.239,25.022,24.709,10.072,22.531,23.87
2005-06-12,24.942,25.811,24.961,24.802,25.37,27.819,20.442,27,22.358,27.955,26.803,27.263,19.14,24.887,25.652,19.42,26.082,25.779,20.626,21.237,24.261,13.441,23.99,24.391,27.711,24.15,24.124,26.393,24.357,10.701,22.77,23.025
2005-06-13,25.154,25.783,25.721,25.727,24.772,27.665,21.254,27.385,22.453,28.061,26.504,27.929,20.385,26.335,26.371,20.163,25.82,26.535,20.013,19.743,23.375,14.306,25.291,25.153,27.475,24.274,23.748,25.594,23.392,11.119,23.059,23.15
2005-06-14,25.467,27.508,25.205,26.435,25.686,27.613,21.111,27.673,22.945,27.916,25.968,28.711,20.061,27.509,27.8,20.017,26.298,27.583,20.871,19.176,22.486,13.831,25.857,25.789,26.876,23.873,23.049,25.57,22.867,11.709,22.731,24.074
2005-06-15,25.471,27.85,25.513,27.226,25.923,27.442,20.437,27.302,23.234,27.731,25.869,28.321,19.697,27.343,28.159,19.393,26.999,27.325,19.406,19.431,22.417,13.405,25.297,26.367,26.478,25.272,23.086,25.679,23.791,12.203,22.335,24.76
2005-06-16,25.563,28.092,25.261,26.908,25.082,26.843,19.705,26.905,23.023,27.494,26.119,28.717,19.55,27.641,28.35,18.482,27.947,27.393,19.645,20.53,23.547,12.16,24.943,26.331,27.149,25.796,23.354,24.904,24.862,12.172,22.249,25.096
2005-06-17,25.244,27.819,24.171,24.974,24.428,26.496,20.118,26.372,22.917,27.671,26.523,28.798,19.925,27.131,26.707,18.766,27.783,26.45,19.394,21.088,23.982,11.725,25.01,23.144,28.058,25.131,24.831,24.893,25.253,11.744,22.168,24.571
2005-06-18,25.099,27.817,25.091,23.875,25.102,26.73,21.267,26.421,21.893,27.895,26.009,29.173,20.278,25.749,26.348,18.883,26.887,24.919,20.661,22.381,25.236,11.967,26.293,23.032,27.312,25.432,25.202,24.107,25.958,11.398,21.13,23.695
2005-06-19,25.569,28.42,25.612,24.75,25.241,26.977,21.443,26.374,21.683,27.977,26.818,29.357,21.291,25.272,26.847,20.333,28.198,24.941,21.428,22.834,26.082,11.764,26.537,23.799,27.958,25.901,26.003,24.757,26.395,11.119,21.026,24.468
2005-06-20,25.999,29.447,27.646,25.036,25.324,26.992,21.837,26.573,21.828,27.959,27.985,30.356,21.525,25.683,27.506,19.44,28.983,25.916,21.686,22.854,25.753,12.257,27.169,23.996,28.272,26.062,26.479,26.704,24.999,10.588,21.484,24.244
2005-06-21,26.28,29,28.931,25.924,25.253,26.935,21.855,26.44,22.085,27.956,29.517,28.807,21.077,26.077,27.462,19.25,29.276,25.648,22.531,24.517,26.33,13.265,27.352,25.173,28.96,26.761,27.16,28.306,24.409,10.835,21.57,25.281
2005-06-22,26.729,29.835,28.469,26.645,25.031,26.717,22.237,26.134,22.744,27.553,29.978,30.639,22.969,26.782,28.768,21.574,29.293,25.372,23.582,25.69,26.707,13.978,28.091,25.58,29.647,25.709,28.431,28.608,25.024,10.677,21.294,23.833
2005-06-23,27.058,30.259,28.712,27.361,25.228,26.568,22.232,26.356,23.311,27.564,30.421,31.068,22.089,27.322,29.229,22.445,29.657,26.421,24.132,24.785,26.338,13.842,28.255,25.265,30.379,26.09,28.789,28.611,25.671,9.565,21.753,25.046
2005-06-24,26.704,30.023,26.967,26.48,25.264,26.613,19.879,26.636,23.706,27.806,29.533,30.572,21.567,27.675,29.295,21.656,29.513,26.994,23.938,23.519,24.591,11.99,25.156,23.827,30.375,26.3,26.094,30.131,26.589,7.608,22.128,25.991
2005-06-25,26.127,29.929,25.842,25.094,26.167,27.314,19.375,27.055,23.625,28.185,27.65,27.512,21.99,27.982,27.796,22.58,29.743,27.326,23.029,23.056,21.894,12.404,22.387,23.715,28.461,28.077,22.534,28.203,24.302,8.411,21.797,27.727
2005-06-26,25.282,28.066,23.209,25.663,26.761,27.591,20.209,27.196,22.884,28.149,23.159,25.724,22.226,27.316,26.348,21.766,29.219,27.937,21.828,21.677,22.558,13.321,23.757,24.925,24.384,29.524,21.332,23.691,22.699,10.535,21.191,28.541
2005-06-27,25.392,26.465,24.18,26.789,26.909,27.55,20.126,26.765,23.809,28.152,23.85,26.63,23.294,26.188,26.343,22.779,27.188,27.248,21.853,22.363,22.408,13.167,25.557,25.873,24.402,29.074,22.344,24.281,22.555,11.802,22.232,28.551
2005-06-28,25.852,27.932,25.036,27.551,26.992,27.381,19.817,26.405,24.318,27.907,24.572,27.4,24.071,26.94,27.639,22.809,27.991,26.888,23.485,22.302,21.523,13.831,24.914,26.49,26.057,29.042,20.962,24.756,22.301,11.835,22.363,28.645
2005-06-29,26.476,29.924,26.013,27.983,26.068,27.324,20.446,26.669,24.282,27.307,25.792,29.288,24.223,28.006,29.424,22.278,30.41,27.905,21.98,21.298,22.346,14.759,25.892,26.771,27.356,29.174,22.438,25.575,21.726,11.148,21.732,27.59
2005-06-30,26.486,30.053,26.695,28.435,25.774,26.499,19.592,26.76,24.511,26.907,26.495,29.202,22.177,28.113,29.405,21.549,30.538,27.608,23.467,21.746,22.972,14.09,24.987,27.001,27.667,29.458,22.882,26.995,21.71,11.022,21.926,27.664
2005-07-01,26.749,29.877,27.222,28.912,26.502,26.609,18.325,26.239,24.801,26.891,27.735,29.367,21.502,27.883,29.388,21.737,30.426,27.923,24.474,21.942,21.549,12.401,24.109,27.339,28.56,29.94,23.955,27.65,22.738,11.11,22.487,28.466
2005-07-02,26.748,30.609,26.921,29.107,27.133,27.113,17.755,26.066,24.414,27.125,26.118,30.021,22.057,27.674,29.63,22.157,31.14,28.182,24.511,22.224,20.401,12.727,23.35,26.795,27.659,30.923,21.834,26.696,23.926,11.481,22.638,29.21
2005-07-03,26.542,30.431,27.827,28.05,27.857,27.793,18.057,26.374,24.028,27.437,26.612,27.934,22.102,28.05,29.617,22.129,31.238,28.551,24.593,22.77,21.492,13.025,22.025,24.932,26.099,31.611,22.103,26.978,24.236,11.873,21.906,29.57
2005-07-04,26.775,30.385,28.11,28.236,28.03,28.13,18.13,27.02,24.455,27.869,27.913,27.686,20.876,28.464,29.996,21.621,30.654,28.732,24.441,22.243,22.278,12.722,22.25,25.489,27.036,31.48,23.223,28.196,24.29,11.986,21.913,29.697
2005-07-05,26.753,29.216,28.956,28.84,28.108,28.513,18.504,27.507,25.261,28.112,28.626,27.569,20.014,28.805,30.136,20.488,28.223,28.94,23.764,22.534,23.273,13.675,21.587,25.729,27.034,30.531,24.418,28.745,24.968,11.68,22.699,29.744
2005-07-06,26.409,26.583,28.28,29.036,28.06,28.879,19.772,27.907,25.841,28.257,28.499,26.287,19.856,29.163,29.515,20.608,25.943,29.169,23.373,23.348,24.059,14.525,22.134,25.935,27.384,25.76,24.901,27.63,25.69,11.955,23.299,28.21
2005-07-07,26.38,26.102,26.423,27.828,27.46,28.619,21.01,28.14,26.067,28.397,28.292,25.828,20.538,29.163,28.501,20.987,25.945,29.18,23.344,23.711,24.607,15.467,22.707,25.439,27.276,27.728,25.139,27.305,26.395,12.522,23.735,29.06
2005-07-08,26.042,27.015,26.817,26.525,27.364,27.792,20.857,27.878,25.115,28.249,27.437,26.028,19.892,28.545,28.416,21.107,27.21,28.581,22.27,23.126,24.713,13.77,23.081,24.906,26.078,28.289,24.668,26.994,26.528,12.977,23.266,27.982
2005-07-09,25.879,26.957,27.204,25.698,27.073,27.616,19.7,27.556,23.826,28.064,27.884,26.748,19.439,27.916,27.035,20.199,27.3,28.04,22.358,21.696,23.82,11.848,23.562,24.475,26.889,28.55,24.817,27.024,27.048,12.526,21.866,28.193
2005-07-10,25.397,27.066,26.689,23.764,27.154,27.754,19.193,27.07,22.173,28.185,26.782,25.992,18.834,27.56,25.899,19.91,27.045,27.926,22.253,21.025,23.149,10.824,24.16,23.537,25.66,28.995,24.429,25.452,27.851,11.694,20.665,28.574
2005-07-11,25.392,26.099,26.486,23.875,27.622,28.265,20.183,27.267,20.744,28.386,27.037,26.688,20.92,26.014,25.239,20.721,26.313,26.971,22.635,21.901,24.571,11.931,25.003,23.234,26.19,27.648,25.124,25.659,28.04,10.439,19.996,27.988
2005-07-12,25.516,25.908,25.96,24.37,28.013,28.265,21.549,26.847,20.633,28.128,26.977,27.745,22.858,25.804,25.413,21.683,25.875,26.405,22.77,23.722,26.067,13.711,26.005,23.087,26.692,26.045,26.132,25.089,27.829,10.017,19.727,26.707
2005-07-13,25.827,26.316,24.978,25.606,27.808,28.209,22.232,26.84,21.233,27.964,27.219,28.324,23.558,25.718,26.234,21.806,26.237,26.496,22.944,24.414,26.21,14.845,26.324,24.147,27.193,26.059,26.621,25.259,27.872,10.183,19.727,26.817
2005-07-14,26.317,27.17,26.24,27.008,27.579,28.171,23.001,27.139,22.805,28.352,27.783,28.74,22.879,26.754,26.925,21.908,27.317,27.197,22.667,24.095,26.784,15.866,26.488,25.312,27.728,27.438,26.619,25.988,26.946,10.36,20.122,27.008
2005-07-15,26.75,27.801,26.27,27.693,27.853,28.628,23.265,27.347,23.455,28.743,27.505,29.182,23.231,27.734,28.342,23.443,27.656,28.375,24.014,24.836,26.675,16.642,26.693,25.551,28.185,28.104,26.012,25.392,25.632,10.593,20.169,27.434
2005-07-16,26.842,28.052,27.041,27.112,27.804,29.035,23.472,27.462,23.233,28.957,27.524,28.389,24.354,28.394,28.403,24.428,27.821,29.067,24.721,25.576,26.393,17.036,27.077,25.287,27.519,28.336,25.716,26.717,22.243,10.069,20.446,28.087
2005-07-17,26.726,28.402,26.847,26.977,27.657,29.517,22.248,27.787,23.465,29.14,26.991,27.776,24.19,29.009,28.782,24.553,27.919,29.583,24.992,25.824,25.799,16.303,25.984,24.377,26.851,28.237,25.169,26.766,21.16,9.933,20.875,27.866
2005-07-18,26.751,28.342,27.449,27.651,26.494,29.731,20.297,28.629,23.816,29.434,27.583,27.792,23.11,29.525,28.976,24.606,27.745,28.798,25.568,25.884,25.256,14.364,25.248,24.687,27.999,27.965,24.223,27.48,20.883,9.778,20.628,27.102
2005-07-19,26.756,27.811,28.959,27.58,25.855,29.44,19.115,29.155,23.999,29.404,29.008,28.226,24.7,28.368,28.147,25.733,27.234,27.28,26.487,25.813,21.697,11.753,25.384,25.075,28.654,27.006,24.687,28.9,22.536,10.108,20.751,25.449
2005-07-20,26.481,26.823,29.746,27.262,25.836,29.153,17.992,28.908,23.453,29.291,29.315,28.18,24.039,26.734,26.538,26.238,27.248,25.448,27.296,24.322,19.774,10.775,25.361,24.735,28.981,27.14,24.925,29.437,23.528,9.928,21.037,25.249
2005-07-21,26.376,27.084,30.122,27.404,25.806,28.644,18.645,28.799,23.662,28.293,29.267,27.761,22.203,26.133,26.503,24.977,27.862,25.904,27.273,22.038,19.399,12.388,25.384,24.88,28.763,27.559,24.89,29.52,23.951,10.068,21.168,25.717
2005-07-22,26.13,27.76,27.93,26.871,25.336,27.329,19.985,27.577,23.431,27.631,27.541,27.497,22.36,26.141,26.429,23.609,28.573,26.11,26.38,22.022,21.298,13.14,25.083,25.539,28.413,28.538,23.08,28.502,24.99,9.717,21.193,26.919
2005-07-23,26.28,28.516,24.912,27.049,26.571,27.154,21.401,26.321,23.212,26.574,26.186,27.445,23.516,26.444,27.088,24.193,29.227,27.535,25.833,23.129,23.779,14.493,25.484,26.111,27.919,28.984,23.221,26.958,25.288,10.141,21.528,27.963
2005-07-24,26.516,29.168,25.369,26.551,27.315,27.838,22.741,26.126,22.753,26.267,25.85,27.451,24.482,27.488,28.138,24.26,28.994,29.065,25.235,24.168,25.46,15.684,26.222,25.837,27.019,28.708,24.317,25.398,26.231,10.71,21.308,28.242
2005-07-25,26.561,28.088,26.509,26.525,27.722,28.615,23.137,27.064,23.082,26.645,26.011,26.527,24.309,28.929,27.943,24.187,28.544,29.866,25.437,24.552,25.845,16.708,26.092,25.516,26.063,28.912,24.683,25.807,26.47,11.035,20.946,28.107
2005-07-26,26.591,28.124,26.651,27.718,27.684,28.516,21.989,27.927,23.951,27.436,26.558,26.568,23.43,29.189,27.721,24.032,28.251,29.33,25.878,22.576,24.251,16.089,26.057,26.06,26.091,28.737,24.463,26.075,25.514,11.478,21.817,28.127
2005-07-27,26.561,29.073,25.875,28.701,27.324,28.288,20.389,27.984,24.437,27.36,26.074,26.726,22.612,29.251,29.207,22.32,29.188,28.769,24.043,21.297,22.902,14.565,25.605,26.613,26.524,29.748,23.128,26.136,25.341,11.739,22.251,28.075
2005-07-28,26.471,27.925,26.713,28.016,27.474,28.235,20.507,28.005,24.416,27.291,26.924,27.277,21.056,29.174,28.768,21.509,28.319,28.848,23.472,20.898,22.833,14.151,25.579,25.375,27.215,29.271,24.087,26.866,25.11,12.076,22.553,28.408
2005-07-29,26.599,28.555,27.177,27.586,27.174,27.759,20.831,28.319,24.066,26.666,27.36,27.677,20.332,28.981,28.944,20.873,28.967,28.914,23.471,21.707,24.224,13.464,26.2,24.817,27.913,29.352,24.807,26.93,25.188,12.053,22.683,28.61
2005-07-30,26.492,28.986,27.713,27.85,26.791,26.925,20.059,26.883,24.42,26.54,27.428,28.063,19.933,28.629,29.111,20.662,28.787,28.048,24.278,22.389,23.326,13.743,25.311,25.156,27.47,29.721,24.65,27.635,24.817,11.759,23.206,28.903
2005-07-31,26.297,28.191,25.971,28.455,27.243,26.989,21.308,26.415,24.027,26.452,26.733,28.07,20.855,28.084,28.824,21.234,28.289,27.919,23.137,22.05,24.661,14.975,26.022,25.728,26.634,29.584,24.995,26.233,24.767,11.734,22.76,28.445
2005-08-01,26.671,28.173,26.993,28.71,27.76,27.688,21.34,26.817,24.266,27.055,27.211,28.941,20.901,28.082,28.407,20.746,28.568,28.085,23.07,21.66,24.328,14.908,26.289,26.084,28.193,30.014,25.154,26.863,25.989,11.495,22.357,28.759
2005-08-02,26.485,27.788,26.685,27.65,28.632,28.356,22.109,27.418,24.726,27.74,26.453,26.818,21.404,28.68,28.568,21.409,28.374,28.589,23.523,21.169,24.51,15.416,25.109,25.335,26.901,30.284,24.293,26.682,26.482,11.423,22.083,29.128
2005-08-03,26.186,27.013,24.272,27.23,28.859,28.815,22.156,27.862,23.851,28.253,24.734,26.667,22.524,27.936,27.394,22.631,28.394,28.857,23.553,21.554,23.683,15.834,25.475,25.369,25.77,30.75,22.417,24.37,26.014,11.943,21.667,29.416
2005-08-04,25.853,26.378,24.486,27.51,27.912,28.909,21.637,27.617,24.158,28.684,24.749,25.874,21.875,27.253,27.139,23.013,27.637,27.707,24.101,21.813,24.054,14.643,25.496,25.72,25.029,29.053,22.754,23.942,25.665,11.24,22.143,28.019
2005-08-05,25.388,26.28,24.301,26.49,27.984,28.586,19.784,28.127,23.05,28.627,24.672,25.739,21.335,27.109,26.62,22.332,27.621,27.01,23.481,21.576,22.644,13.033,24.655,23.936,25.049,28.676,22.745,24.287,23.626,10.653,20.911,27.34
2005-08-06,25.126,26.384,25.487,25.709,27.455,28.693,19.031,27.726,22.029,28.198,25.684,25.534,20.72,27.034,26.695,22.077,26.662,26.796,24.171,21.545,21.01,13.277,23.324,23.143,25.865,26.366,22.718,25.812,22.511,9.763,19.936,25.757
2005-08-07,25.114,25.27,25.756,25.842,27.112,28.497,18.726,27.771,22.371,27.8,25.972,25.883,21.818,27.029,26.328,22.826,26.3,26.785,25.011,21.644,20.684,12.913,22.973,22.478,25.207,27.457,21.683,26.45,22.988,8.971,20.424,26.737
2005-08-08,25.306,26.128,25.266,25.803,27.244,28.334,19.453,27.785,22.886,28.146,24.849,26.656,22.846,27.266,27.045,23.94,26.367,27.397,24.005,22.396,21.897,13.66,23.321,22.517,24.686,27.882,22.592,24.652,23.699,9.668,21.133,27.277
2005-08-09,25.76,27.341,24.123,25.017,27.568,27.98,20.648,27.781,23.657,27.921,25.423,27.154,24.739,27.783,27.364,24.76,27.533,27.797,24.639,23.186,23.544,15.001,23.605,22.69,25.836,28.253,23.258,24.46,22.997,10.331,21.311,27.404
2005-08-10,26.456,28.091,25.533,26.479,27.356,27.705,21.149,27.862,23.781,27.367,27.193,28.515,25.152,28.232,27.792,24.266,27.942,28.463,24.019,24.603,25.363,15.108,25.756,24.016,27.161,28.342,25.459,26.629,23.528,11.027,21.273,27.74
2005-08-11,27.251,29.136,27.524,27.774,27.523,27.704,19.753,27.326,24.052,26.87,29.323,29.892,25.447,28.726,29.029,24.98,28.805,28.623,25.767,24.799,21.621,14.272,26.672,25.204,28.983,28.812,26.738,28.938,24.326,11.083,21.644,28.009
2005-08-12,27.623,29.773,27.236,28.651,27.188,28.717,20.325,27.963,24.549,26.878,29.307,30.312,25.925,29.585,29.724,25.811,29.277,29.002,25.996,24.354,23.036,15.38,26.922,25.681,29.747,28.693,26.086,29.111,23.014,11.219,22.152,27.379
2005-08-13,27.336,28.087,28.479,28.561,26.045,28.035,21.664,28.504,25.143,27.225,29.653,29.884,26.019,29.337,29.195,25.436,28.519,27.19,25.929,24.682,24.602,16.232,26.812,26.052,29.459,28.456,25.701,29.948,21.038,11.358,22.041,26.891
2005-08-14,26.939,29.145,28.266,27.84,25.322,27.388,21.107,27.824,24.892,26.886,28.846,28.536,25.578,26.941,27.767,25.805,29.187,26.832,26.196,25.195,25.159,15.068,26.696,25.858,29.122,28.804,25.514,29.175,20.263,11.668,21.592,27.656
2005-08-15,26.672,29.402,28.73,26.687,25.52,26.881,18.659,26.873,23.808,26.54,29.188,29.078,24.449,26.31,27.281,25.779,29.837,27.303,26.371,22.244,20.501,12.514,24.553,25.332,28.907,29.552,25.482,29.624,21.196,11.6,21.071,28.072
2005-08-16,25.586,29.947,23.634,25.029,25.895,26.524,16.603,26.463,22.334,26.429,24.688,28.509,21.026,26.995,27.903,21.758,30.337,27.817,23.315,19.424,18.292,11.331,20.766,23.763,28.558,29.608,21.402,24.5,22.866,11.14,20.854,28.319
2005-08-17,24.02,28.03,21.934,23.714,26.16,26.488,16.783,26.709,22.149,26.617,21.147,22.538,19.206,27.552,26.613,19.156,29.397,28.258,19.923,18.464,18.41,11.562,19.162,22.415,23.752,29.844,19.263,21.355,22.511,10.416,20.408,28.635
2005-08-18,22.903,24.316,21.968,23.967,25.881,26.681,15.442,26.912,22.584,26.308,21.022,20.646,18.136,25.823,23.126,17.65,26.225,27.657,19.231,18.607,17.762,11.363,17.195,22.34,21.534,28.253,17.834,21.878,21.697,9.944,21.009,27.498
2005-08-19,22.087,21.878,22.195,22.168,25.919,26.714,14.731,26.888,22.438,26.438,21.732,20.463,18.39,23.141,20.987,17.999,23.029,25.936,19.49,19.018,16.98,11.443,16.584,20.433,20.966,25.52,18.127,22.685,21.987,9.651,21.348,25.689
